Project_ID,Constituency,State,Work category,Work description,RECOMMENDED AMOUNT   ( ₹ ),Category_Mean_Cost,Category_Median_Cost,Anomaly_Score
251241.0,KURNOOL,Andhra Pradesh,normal/others,"providing a new bus for govt. nursing college, kurnool for transportation and field training.",3724186.0,521220.07,300000.0,-0.0376
250458.0,NORTH WEST DELHI(SC),Delhi,normal/others,"provision of lighting arrangement in various dark spot in ward no.49, ward no.50 and ward no.51",3731085.0,521220.07,300000.0,-0.0376
221829.0,TRIPURA WEST,Tripura,normal/others,installation of three open gymnasium in mohanpur assembly constituency.,3750000.0,521220.07,300000.0,-0.0376
188276.0,HARDOI (SC),Uttar Pradesh,normal/others,lighting of public spaces,3657000.0,521220.07,300000.0,-0.0376
140103.0,MACHHLISHAHR(SC),Uttar Pradesh,normal/others,gram panchayat lahangpur (atahanu) block jalalpur me prem prakash k ghar se bahadur rajbhar k ghar hote huye varanasi border tak soling k upper c c road 780 metters,3646225.0,521220.07,300000.0,-0.0376
181979.0,BOLPUR(SC),West Bengal,normal/others,"installation of highmast street lihgt ai 1.brahmanpara,benepara more.2.kadoa bus stand.3.gobindapur bus stand.4.bunia bus stand.5.murugram shibtola more .6darbarpur more.7.raipur tematha .8.fullora more.executing agency e.o. labpur panchayet samity.",3711481.0,521220.07,300000.0,-0.0376
234908.0,KAKINADA,Andhra Pradesh,normal/others,"providing four (04) patrolling vehicles to district police office, kakinada for public conveniences, safety and security",3656800.0,521220.07,300000.0,-0.0376
206050.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,15 semi high mask light in kheragarh block rural areas according to letter no95 9410 2025 dated 26-5-2025 6 in sc area,3739293.0,521220.07,300000.0,-0.0376
247599.0,TRIPURA WEST,Tripura,normal/others,"construction of boundary wall including entrance gate around the gaja para school under twisa mungkwrwi vc hezamara rd block within adc area, west tripura.",3647600.0,521220.07,300000.0,-0.0376
156753.0,SRIPERUMBUDUR,Tamil Nadu,normal/others,construction of icds building.,3708000.0,521220.07,300000.0,-0.0376
206052.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,15 semi high mask light in akola block rural areas according to letter no 95 9410 2025 dated 26-5-2025 4 in sc area,3738854.0,521220.07,300000.0,-0.0376
202428.0,HOOGHLY,West Bengal,normal/others,"renovation or upgradation civil work of mini indoor stadium at bibirhat charaktala under word no  1 under chandannagar municipal corporation, hooghly phase- ii",3727092.0,521220.07,300000.0,-0.0376
286952.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,installation of semi high-mast lights at 15 public places in block shamshabad: according to letter no 115 patrank 11445 2026 dated 17-6-2026,3740000.0,521220.07,300000.0,-0.0376
296968.0,VAISHALI,Bihar,normal/others,minapur prakhand antargat sarkari vidyalyon ke pustkalyon me pustako ka kray evm aapurti,3750000.0,521220.07,300000.0,-0.0376
139945.0,BOLPUR(SC),West Bengal,normal/others,"construction of boundary wall for tanayendar vidyalaya at goalpara village, executing agency will be eo sriniketan santiniketan development authority,bolpur,birbhum.w.b.",3720542.0,521220.07,300000.0,-0.0376
231215.0,PERAMBALUR,Tamil Nadu,normal/others,construction of two classroom building at alathudaiyanpatti pums in alathudaiyanpatti pt. uppiliyapuram union,3650000.0,521220.07,300000.0,-0.0376
296969.0,VAISHALI,Bihar,normal/others,minapur prakhand antargat sarkari vidyalyon ke pustkalyon me pustako ka kray evm aapurti,3750000.0,521220.07,300000.0,-0.0376
296967.0,VAISHALI,Bihar,normal/others,minapur prakhand antargat sarkari vidyalyon ke pustkalyon me pustako ka kray evm aapurti,3750000.0,521220.07,300000.0,-0.0376
296970.0,VAISHALI,Bihar,normal/others,minapur prakhand antargat sarkari vidyalyon ke pustkalyon me pustako ka kray evm aapurti,3750000.0,521220.07,300000.0,-0.0376
184919.0,MIRZAPUR,Uttar Pradesh,normal/others,serial number 03 work of letter number 1609 dated 17 feb 2025 of pd drda mirzapur,3636000.0,521220.07,300000.0,-0.0371
279661.0,BARABANKI(SC),Uttar Pradesh,normal/others,construction of 200 meter cc road in shuklai village of banki from ayodhya road to the farm of manoj yadav bdc,3640600.0,521220.07,300000.0,-0.0371
279662.0,BARABANKI(SC),Uttar Pradesh,normal/others,construction of 200 meter cc road in shuklai village of banki from link road to plot of tanya verma,3640600.0,521220.07,300000.0,-0.0371
204861.0,BADAUN,Uttar Pradesh,normal/others,district budaun mein 12 diffrent place par sheetal jal pyau ka adhisthapan,3636000.0,521220.07,300000.0,-0.0371
251448.0,SRIKAKULAM,Andhra Pradesh,normal/others,"providing ultra prime 58 plus a plus d seater lp.11.6-54 skl dsl bus for acharya ng ranga agriculture college, naira.",3632057.0,521220.07,300000.0,-0.0371
219236.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of 2 class rooms at government high school at sundankottai in pallakurichi panchayat in sathankulam panchayat union tuticorin district,3600000.0,521220.07,300000.0,-0.0365
216369.0,THOOTHUKKUDI,Tamil Nadu,normal/others,santhana sama middle school in ward no. 11 madathuvilai in arumuganeri town panchayat  tuticorin district,3600000.0,521220.07,300000.0,-0.0365
198765.0,ALWAR,Rajasthan,normal/others,"dedicated feeder from 33.11 kv gss pahadi for 24 hours power supply to community health center pahadi, behror",3597559.0,521220.07,300000.0,-0.0365
189484.0,AMETHI,Uttar Pradesh,normal/others,"installation of 185 (one hundred eighty five) solar street lights, as per the list attached",3577530.0,521220.07,300000.0,-0.0365
263510.0,GULBARGA(SC),Karnataka,normal/others,construction of 2 class rooms and other works to govt.hps school at ranjangi village in jewargi taluka,3600000.0,521220.07,300000.0,-0.0365
151113.0,REWA,Madhya Pradesh,normal/others,solar street lights,3663450.0,521220.07,300000.0,-0.0365
174354.0,PURNEA,Bihar,normal/others,"16 mitre unchain wale l.e.d. 150x10 high mask light dsa ground nawratan hata ward no. 22, purnia me 4 adad adhisthapit karne ki anusansha ki jati hai",3600000.0,521220.07,300000.0,-0.0365
174353.0,PURNEA,Bihar,normal/others,"16 mitre unchain wale l.e.d. 150x10 high mask light rang bhumi maidan, ward no. 14, purnea me 4 adad adhisthapit karne ki anusansha ki jati hai",3600000.0,521220.07,300000.0,-0.0365
139571.0,LAKHIMPUR,Assam,normal/others,"construction of temporary iron bridge at kemi river under mplads, for the year 2024-25",3600000.0,521220.07,300000.0,-0.0365
162283.0,MOHANLALGANJ(SC),Uttar Pradesh,normal/others,4 way light 34 pc,3671490.0,521220.07,300000.0,-0.0365
149728.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of 2 class rooms at  st. joseph primary school pothakalanvilai village sasthavinallur panchayat sathankulam panchayat union,3600000.0,521220.07,300000.0,-0.0365
225327.0,THOOTHUKKUDI,Tamil Nadu,normal/others,construction of 2 class rooms for holy ghost middle school in manapad manapad panchayat udangudi panchayat union tuticorin district,3600000.0,521220.07,300000.0,-0.0365
150098.0,BASTI,Uttar Pradesh,normal/others,"construction work of pitch road from rajman's house to bhagwandin's house in purva saraiya of gram panchayat siktihwa, block dubaulia 500 metre",3574102.0,521220.07,300000.0,-0.036
138858.0,AMALAPURAM(SC),Andhra Pradesh,normal/others,construction of oc community hall at machara,3507771.0,521220.07,300000.0,-0.0355
193007.0,BISHNUPUR(SC),West Bengal,normal/others,installation of solar street light,3517501.0,521220.07,300000.0,-0.0355
154535.0,BOLPUR(SC),West Bengal,normal/others,"construction work at ghurisha sripur high school, under illambazar block ,executing agency will be e.o.ssda, bolpur ,birbhum.",3532487.0,521220.07,300000.0,-0.0355
201209.0,KARUR,Tamil Nadu,normal/others,"construction of skill development and employment center in illupur library (first floor), ward no 6, illuppur town panchayat.",3500000.0,521220.07,300000.0,-0.0344
135267.0,BASIRHAT,West Bengal,normal/others,installation of 10 nos. (sl.no. 1 to 10) arsenic free electric based water tank under falti beloiaghata g.p and barasat ii p.s,3500000.0,521220.07,300000.0,-0.0344
259032.0,NAGAPATTINAM(SC),Tamil Nadu,normal/others,construction of 2 class room building at vadamattam avn aided primary school in vayaloor panchayat,3500000.0,521220.07,300000.0,-0.0344
198282.0,PORBANDAR,Gujarat,normal/others,purchase of with icu on will ambulances van (four wheelers) keshod city nagar palika,3500000.0,521220.07,300000.0,-0.0344
198267.0,PORBANDAR,Gujarat,normal/others,purchase of with icu on will ambulances van (four wheelers) in jetapur city nagar palika,3500000.0,521220.07,300000.0,-0.0344
198259.0,PORBANDAR,Gujarat,normal/others,purchase of with icu on will ambulances van (four wheelers) in porbandar city mahanagar palika,3500000.0,521220.07,300000.0,-0.0344
297456.0,SARAN,Bihar,normal/others,"construction of a highly advanced community centre in the amnour police station campus under amnour block, saran",3500000.0,521220.07,300000.0,-0.0344
135268.0,BASIRHAT,West Bengal,normal/others,installation of 10 nos. (sl. no.11 to 20) arsenic free water tank under shasan g.p and barasat ii p.s,3500000.0,521220.07,300000.0,-0.0344
137540.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,"fatehabad me gram suraj malikpura me potiram ki thar, nagar chand bich chauraha, pokhariya neecha khera near banti house, swara me main choraha, harkapura near munnalala house, sutahara near ajendra house,  jamuna gali lotan singh house, rampur harsukh pipal chauraha, ratan devi school yogesh chauhan house, teketpura khender near shyambir chauhan, ahirpura near school, garhi jahan near ajmer singh, lalpura mauja baghel basti, fatehabad near kailas oldsrno 1,2,3,4,6,12,13,14,15,16,17,18,20,21",3489567.0,521220.07,300000.0,-0.0344
262901.0,MUMBAI NORTH WEST,Maharashtra,normal/others,"providing shed and beautification work near new five star seva mandal, nutan chemical compound, walbhatta road, goregaon east, mumbai.",3500000.0,521220.07,300000.0,-0.0344
196943.0,BARASAT,West Bengal,normal/others,blacktop road,3500000.0,521220.07,300000.0,-0.0344
239374.0,DINDIGUL,Tamil Nadu,normal/others,"sithaiyankottai town panchayat 1st ward narasaingapuram 60,000 liters water tank",3500000.0,521220.07,300000.0,-0.0344
192285.0,AZAMGARH,Uttar Pradesh,normal/others,,3481605.0,521220.07,300000.0,-0.0344
169875.0,ULUBERIA,West Bengal,normal/others,construction of gym building and installation of equipments for multigym at dag no 855 mouza uluberia ward no 22 to be maintained by uluberia municipality,3500000.0,521220.07,300000.0,-0.0344
163292.0,ANANTAPUR,Andhra Pradesh,normal/others,"construction of new building vishranthi dhamam (female block) at govt., general hospital, ananthapuramu",3500000.0,521220.07,300000.0,-0.0344
283792.0,NAGALAND,Nagaland,normal/others,tree plantation of agar at tuli,3500000.0,521220.07,300000.0,-0.0344
149704.0,CHALAKUDY,Kerala,normal/others,"contruction of building for janasevana kendram infront of the panchayat office building, karukutty",3500000.0,521220.07,300000.0,-0.0344
286953.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,"installation of semi high-mast lights at 14 public places in various villages of fatehabad, shamsabad, kheragarh and baroli ahir development blocks : according to letter no 115 patrank 11445 2026 dated 17-6-2026",3491000.0,521220.07,300000.0,-0.0344
262094.0,VISAKHAPATNAM,Andhra Pradesh,normal/others,civil repair works to the entire school including painting. ground levelling along with increasing height. mentioned works in all respects.,3500000.0,521220.07,300000.0,-0.0344
180771.0,MACHILIPATNAM,Andhra Pradesh,normal/others,construction of 60 kl ohsr at mallempudi  hamlet of  chorampudi village bantumilli mandal in krishna district,3500000.0,521220.07,300000.0,-0.0344
239370.0,GANDHINAGAR,Gujarat,normal/others,purchase of mobile library van y for gandhinagar city and rural area and purchase of books.,3500000.0,521220.07,300000.0,-0.0344
252232.0,BARPETA,Assam,normal/others,"field development and earth filling near bajali h.s. school playground, pathsala",3500000.0,521220.07,300000.0,-0.0344
251810.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,block shamshabad and fatehabad 14 gramo k sarvjanik isthal par semi high mast light,3489740.0,521220.07,300000.0,-0.0344
214125.0,OUTER MANIPUR(ST),Manipur,normal/others,construction of permanent stage at phalee playground,3500000.0,521220.07,300000.0,-0.0344
248432.0,BASTI,Uttar Pradesh,normal/others,"gram panchayat belvadar from ram milan house to tinich shukla satyanarayan house, distance approximately 400 meters, cc road construction work, development block saltua, gopalpur.",3498000.0,521220.07,300000.0,-0.0344
225118.0,SIKKIM,Sikkim,normal/others,supply and installation of pc system and other electronic devices and furniture at various schools of soreng district,3500000.0,521220.07,300000.0,-0.0344
245673.0,KOTA,Rajasthan,normal/others,"kota v bundi jile mai garib marijo ko ghar se hospital tak lane, le jane ke liye icu upkarno se yukt atyadhunik ambulance kray karne ka karya. place- kota, recommended amount 35.00 lakh rs (mplad 2025-26 21 dated 29.04.2025)",3500000.0,521220.07,300000.0,-0.0344
210262.0,BAHARAMPUR,West Bengal,normal/others,"installation of 100 solar street light system at manindra nagar, to md, the executive agency will be the west bengal small industries development corporation ltd. 31, black burn lane,4th floor, shilpa bhavan, (near poddar courts), kolkata- 700012, west bengal",3500000.0,521220.07,300000.0,-0.0344
226172.0,MUMBAI NORTH EAST,Maharashtra,normal/others,"construction of khule sabhagruh or balwadi or vachnalay and sushobhikaran at shahid jayavant patil udyan parisar, ashok kedare chowk, utkarsha nagar, bhandup west",3500000.0,521220.07,300000.0,-0.0344
244067.0,TRIPURA WEST,Tripura,normal/others,"construction of community shed at near thanda kalibari under durgapur gp, jirania rd block, west tripura",3500000.0,521220.07,300000.0,-0.0344
226177.0,MUMBAI NORTH EAST,Maharashtra,normal/others,"construction of balwadi and sushobhikaran at near ghayal sports club, gavdevi road, tembhi pada, bhandup west",3500000.0,521220.07,300000.0,-0.0344
242927.0,CHIDAMBARAM(SC),Tamil Nadu,normal/others,construction of school two class room building at west panchayat union middle school in labbaikudikadu vepur union,3500000.0,521220.07,300000.0,-0.0344
251809.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,akola baruli aheer bichpuri 14gramo k sarvjanik isthal par semi high mast light,3489555.0,521220.07,300000.0,-0.0344
208648.0,MEDINIPUR,West Bengal,normal/others,construction of female ward and labour room with electrification at depara bphc under medinipur sadar block,3500000.0,521220.07,300000.0,-0.0344
232378.0,SIKKIM,Sikkim,normal/others,supply and installation of pc system and other needed electronic devices and furniture at transport department,3500000.0,521220.07,300000.0,-0.0344
241635.0,FATEHPUR SIKRI,Uttar Pradesh,normal/others,15 installation of semi high mask light as letter no 103-10280-2025 dated 9-10-2025  in block kheragarh,3489729.0,521220.07,300000.0,-0.0344
192962.0,AHMEDABAD WEST(SC),Gujarat,normal/others,"vatva word joggers park, garden ma pedestrian walkway work mate",3475392.0,521220.07,300000.0,-0.0334
143525.0,PERAMBALUR,Tamil Nadu,normal/others,construction of two addnl classrooms for pups venkatesapuram in venkatesapuram pt in thuraiyur panchayat union,3460000.0,521220.07,300000.0,-0.0334
286212.0,KHERI,Uttar Pradesh,normal/others,vikas khand nakaha ke vibhinn 22 sthalon par 6ve semi highmast lighton ka adhishthapan karya,3471400.0,521220.07,300000.0,-0.0334
203857.0,BAHARAMPUR,West Bengal,normal/others,installation of 31 nos cctv cameras at saktipur and the executive agency will be md the west bengal small industries development corporation limited,3472000.0,521220.07,300000.0,-0.0334
143926.0,SIKKIM,Sikkim,normal/others,construction of protective wall at sharchock under lachung dzomsa,3450507.0,521220.07,300000.0,-0.0329
232617.0,TRIPURA WEST,Tripura,normal/others,"construction of community hall with two number of green rooms with kitchen at radha nagar, ward no.12, amc, agartala, tripura 799102.",3453200.0,521220.07,300000.0,-0.0329
180860.0,BOLPUR(SC),West Bengal,normal/others,"construction gallery shed at sdsa  stadium under jurisdiction of bolpur municipality,executing agency will be e.o . ssda ,bolpur.",3454681.0,521220.07,300000.0,-0.0329
138169.0,BISHNUPUR(SC),West Bengal,normal/others,"installation of solar led street light with pole (pole- 6mtr, 18watt, battery- 12.8v, 24 ah lithium ferro battery, module- 75wp solar panel) total 91 nos. x 38000/-each",3458000.0,521220.07,300000.0,-0.0329
254465.0,ALLAHABAD,Uttar Pradesh,normal/others,high mast in allahabad loksabha,3435880.0,521220.07,300000.0,-0.0323
143087.0,PURNEA,Bihar,normal/others,16 miter unchai wale l.e.d. (150*8) high mask light purniya medical college aewm asptal parishar me char  adad adhisthapit karne ki anusansha ki jati hai,3400000.0,521220.07,300000.0,-0.0301
242424.0,HOWRAH,West Bengal,normal/others,making road from bhakta para to lalatala anish laskar house under mouza sarenga jl 15  at  sarenga gp under ac 174 in mplad,3400000.0,521220.07,300000.0,-0.0301
222921.0,TIRUVALLUR(SC),Tamil Nadu,normal/others,"construction of class room at othikadu csi government aided school at, tiruvallur block",3400000.0,521220.07,300000.0,-0.0301
192859.0,BARASAT,West Bengal,normal/others,solar light 100 pcs,3401993.0,521220.07,300000.0,-0.0301
263490.0,GULBARGA(SC),Karnataka,normal/others,construction of 2 class rooms and other works to govt.hps school at kalagnoor village in kalaburagi taluka (scp),3400000.0,521220.07,300000.0,-0.0301
263444.0,GULBARGA(SC),Karnataka,normal/others,construction of 2 class rooms and other works to govt.hps school at bhagodi village in chittapur taluka,3400000.0,521220.07,300000.0,-0.0301
206030.0,ALLAHABAD,Uttar Pradesh,normal/others,"5hp samarseble pumps in prayagraj nagar nigam ward 57 katghar,83 dariyabad,90 shahganj gadisharay.",3400000.0,521220.07,300000.0,-0.0301
214050.0,SREERAMPUR,West Bengal,normal/others,"estimate for supply erection and commissioning of 30 nos 7 mtr octagonal pole tower light system at different wards.1. ward 12,2. ward 13,3.ward 14,4.ward 15,5.ward 16,6.ward 17,7.ward 1,8.ward 2,9.ward 3,10.ward  4,11.ward  5,12.ward 6,13.ward  7,14.ward  8,15.ward 9,16.ward 10,17. ward 11,18.ward 18,19.ward 19,20.ward 20,21. ward 21,22.ward 22,23. ward 23,24.ward 23,25. ward 9,26. ward - 8,27.ward 10,28.ward 13,29.ward 16,30.ward 17.",3398430.0,521220.07,300000.0,-0.0291
