Project_ID,Work description,Work category,Hon'ble Members of Parliament,Constituency,State,Recommended date,RECOMMENDED AMOUNT   ( ₹ ),Sanction Date,Sanction Amount ( ₹ ),Work Status,Fund Disbursed Amount ( ₹ ),Payment Status,Completion Date,Amount Disbursed ( ₹ ),riskScore,riskLevel
133920.0,construction of community hall in anjad at ward no 01 dashahara maidan kshtriya rathod dharmshala,normal/others,Gajendra Singh Patel,KHARGONE(ST),Madhya Pradesh,2024-07-22,500000.0,2025-05-12,500000.0,Vendor Identification,300000.0,Payment Success,,,25,LOW
133921.0,construction of community hall in palsud at ward no 04 sai mandir road behind rameshwar gole house,normal/others,Gajendra Singh Patel,KHARGONE(ST),Madhya Pradesh,2024-07-22,500000.0,2025-05-05,500000.0,Vendor Identification,300000.0,Payment Success,,,25,LOW
133929.0,construction of additional room in the existing public building in village barda at koli mohalla,normal/others,Gajendra Singh Patel,KHARGONE(ST),Madhya Pradesh,2024-07-22,200000.0,2025-03-27,200000.0,Vendor Identification,120000.0,Payment Success,,,25,LOW
133940.0,khajauli hospital chowk ke pass pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133941.0,basopatti babhan dey chowk ke pass  pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133944.0,paduma chowk ke pass pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133945.0,ranti chowk ke pass pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133946.0,andhra bazar chowk ke pass pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133947.0,babunarhi prakhand ke antargat bhatchoura gram sthith sarvjanik mandir ke najdik high mask light ka adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,994000.0,2025-03-12,994000.0,Physical Inspection,994000.0,Payment Success,2025-06-17,994000,5,LOW
133949.0,madhepur thana chowk ke pass  pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133955.0,bhupatti ges goudam chowk  ke pass bus pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133959.0,paitghat chowk mandir  ke pass nh ke bagal men pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133960.0,arariya sangram mithila hat najdik nh ke bagal me pre fabricated  bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2026-01-06,1451000,5,LOW
133961.0,utkarmit uchhy vidyalaychandan kasera block basopatti men 2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133962.0,uchh madhymik vidyalay narkatiya block bassopatti  men 2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133963.0,utkarmit uchya madhyamik vidyalay  durgipatti block khutauna men  2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133964.0,chharapatti nahar chowk ke pass pre fabricated bus sheds ka kray and instolation work.,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1451000.0,2025-02-21,1451000.0,Physical Inspection,1451000.0,Payment Success,2025-09-26,1451000,5,LOW
133965.0,u.u.m. school chhatauni block basopatti men  2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133966.0,rajkitkrit +2 uchh vidyalay lauthwa block basopatti  men 2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133967.0,utkarmit madhyamik uchh vidyalay kauyaha block bassopatti men 2 set lab upkaran kakray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133968.0,utkarmit uchya vidyalay dhamiyanpatti blockjaynagar men 2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133969.0,utkarmit uchhy madhyamik vidyalay fentpatauna block basopatti men 2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133970.0,kabir uchya madhyamik (+2) vidyalay selra block jaynagar men  2 set lab upkaran ka kray evam adhisthapan karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,1096000.0,2024-08-20,1096000.0,Physical Inspection,1096000.0,Payment Success,2024-11-12,1096000,5,LOW
133971.0,khutona samudayik sawasthya kendra men samarsebal pump ka nirman karya,normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,239686.0,2024-10-30,239686.0,Physical Inspection,239686.0,Payment Success,2025-03-01,239686,5,LOW
133973.0,ladaniya block ke antargat gajhara gram sthith durga mata mandir bhraman tol ke najdik high mask electric light ka kray evam adhisthapan karya. (attached takniki vishistiyan ke anurup),normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,994000.0,2025-03-12,994000.0,Physical Inspection,994000.0,Payment Success,2025-07-03,994000,5,LOW
133975.0,khajouli block ke antargat sukki pul ke najdik high mask electric light ka kray evam adhisthapan karya. (attached takniki vishistiyan ke anurup),normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,994000.0,2025-03-12,994000.0,Physical Inspection,994000.0,Payment Success,2025-07-03,994000,5,LOW
133976.0,rajnagar block ke antargat pilakhwar gram sthith durga mandir evm sarkari school ke najdik high mask electric light ka kray evam  adhisthapan karya. (attached takniki vishistiyan ke anurup),normal/others,Ramprit Mandal,JHANJHARPUR,Bihar,2024-07-23,994000.0,2025-03-12,994000.0,Physical Inspection,994000.0,Payment Success,2025-07-03,994000,5,LOW
134022.0,construction of road from sowan kali mandir (chota pul) to baburajmohan singh house door,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,1496846.0,2024-09-23,1496846.0,Physical Inspection,1496846.0,Payment Success,2024-11-26,1496846,5,LOW
134023.0,construction of road from rajan singh's agricultural plot to late pradyuman singh's agricultural plot at sowan.,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,1496484.0,2024-09-23,1496484.0,Physical Inspection,1496484.0,Payment Success,2024-11-26,1496484,5,LOW
134024.0,construction of road from raju singh's agricultural plot to nara (barsadi nadi).,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,1497484.0,2024-09-23,1497484.0,Physical Inspection,1497484.0,Payment Success,2024-11-26,1497484,5,LOW
134025.0,"purchase of new bench, desks nos. - 200 at jagdev lohia inter college.",normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,899640.0,2025-03-18,899640.0,Physical Inspection,899640.0,Payment Success,2025-07-12,899640,5,LOW
134026.0,construction of new road from house of atal bind to chandan bind's house,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,495133.0,2024-11-29,495133.0,Physical Inspection,495133.0,Payment Success,2024-12-27,495133,5,LOW
134031.0,repair of anganwadi centre at bhar chakia.,repair and renovation,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,487094.0,2025-11-22,487094.0,Physical Inspection,487094.0,Payment Success,2026-01-09,487094,5,LOW
134034.0,development of mahuar stadium by adding soil and drainage system for park.,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,1491632.0,2024-11-29,1491632.0,Physical Inspection,1491632.0,Payment Success,2024-12-27,1491632,5,LOW
134035.0,construction of entry and exit gates at mahuwar stadium park,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,966987.0,2025-01-17,966987.0,Physical Inspection,966987.0,Payment Success,2026-02-07,966987,5,LOW
134037.0,development of public park by adding soil at bhargawan stadium,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,987671.0,2024-10-17,987671.0,Physical Inspection,987671.0,Payment Success,2026-01-02,987671,5,LOW
134038.0,construction of new submersible and a room at north side of shankar ji ka talab mahuwar village,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,991583.0,2024-12-09,991583.0,Physical Inspection,991583.0,Payment Success,2025-01-13,991583,5,LOW
134039.0,construction of new road from kota pmgsy road to idgah at village kota,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,498672.0,2024-12-17,498672.0,Physical Inspection,498672.0,Payment Success,2025-04-28,498672,5,LOW
134041.0,construction of new road from village main road to house of harendra rai,normal/others,SUDHAKAR SINGH,BUXAR,Bihar,2024-07-23,447000.0,2024-12-09,447000.0,Physical Inspection,447000.0,Payment Success,2024-12-27,447000,5,LOW
134091.0,providing one school bus to vavar memorial high school erumely in erumely grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,1250000.0,2024-11-11,1250000.0,Work partially Completed,1250000.0,Payment Success,,,25,LOW
134092.0,proving 8 meter led mini mast light near st michael's church pazhayidam in erumely grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,216919.0,2024-11-11,216919.0,Physical Inspection,216919.0,Payment Success,2026-03-26,216919,5,LOW
134093.0,concreting of muslim pally- kannamthanam kadavu road in erumely grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,294496.0,2024-11-11,294496.0,Physical Inspection,294496.0,Payment Success,2025-07-04,294496,5,LOW
134094.0,proving 8 meter led mini mast light at grama panchayat town hall in kanjirappally grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,218008.0,2024-11-12,218008.0,Physical Inspection,218008.0,Payment Success,2026-03-26,218008,5,LOW
134095.0,"providing five computer and accessories to st: joseph's high school, kannimala in mundakkayam grama panchayat.",normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,176535.0,2025-03-27,176535.0,Physical Inspection,176535.0,Payment Success,2026-01-29,176535,5,LOW
134096.0,proving 8 meter led minimast light at cheruvally sree devi temple junction in mundakayam grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,215081.0,2024-11-11,215081.0,Physical Inspection,215081.0,Payment Success,2026-03-26,215081,5,LOW
134100.0,proving 8 meter led mini mast light at koovakkavu sree subhanandasramam junction in manimala grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,218570.0,2024-11-11,218570.0,Physical Inspection,218570.0,Payment Success,2025-09-29,218570,5,LOW
134101.0,proving 8 meter led minimast light at check dam junction manimala grama panchayat,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,250000.0,2024-11-11,250000.0,Sanction,,,,,25,LOW
134102.0,proving 8 meter led minimast light at ansari kavala in parathodu grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,216033.0,2024-11-11,216033.0,Physical Inspection,216033.0,Payment Success,2025-12-19,216033,5,LOW
134103.0,proving 8 meter led mini mast light at scb junction in teekoy grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,250000.0,2024-11-28,250000.0,Physical Inspection,219841.0,Payment Success,,,25,LOW
134104.0,proving 8 meter led minimast light at velathusseri town in teekoy grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,219694.0,2024-11-28,219694.0,Physical Inspection,219694.0,Payment Success,2025-10-24,219694,5,LOW
134105.0,proving 8 meter led mini mast light at chemmalamattom junction in thidanadu grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,250000.0,2024-11-28,250000.0,Sanction,,,,,25,LOW
134106.0,concreeting of chakkiyanippady- pullattupadi road in poonjar thekkekara grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,286879.0,2024-11-28,286879.0,Physical Inspection,286879.0,Payment Success,2025-11-07,286879,5,LOW
134107.0,replacement of existing pipeline at vettikulam- arampulli drinking water project in poonjar grama panchayat.,normal/others,Anto Antony,PATHANAMTHITTA,Kerala,2024-07-24,200000.0,2025-06-23,200000.0,Sanction,,,,,25,LOW
134123.0,construction of building for kadamancode tribal lp school in kulathupuzha grama panchayat in  punalur constituency (st),normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,4740188.0,2024-08-19,4740188.0,Physical Inspection,4740188.0,Payment Success,2024-12-06,4740188,35,LOW
134136.0,"concreting and side wall construction of edakkunnu –blavadi road , kelan kavu ward no.24 at punalur municipality in  punalur constituency (st)",normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,1303959.0,2024-11-26,1303959.0,Physical Inspection,1303959.0,Payment Success,2024-12-02,1303959,5,LOW
134137.0,construction of building (second floor) for aduthala tagore memorial library in  chathanoor constituency,normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,512291.0,2024-11-22,512291.0,Physical Inspection,512291.0,Payment Success,2025-02-21,512291,5,LOW
134140.0,"concreting of road from janathavayanasala -  panthaplavil, ward no.6  thrikkaruva gp, in  kollam constituency",normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,293492.0,2024-07-29,293492.0,Physical Inspection,293492.0,Payment Success,2024-08-12,293492,5,LOW
134143.0,"construction of building for brothers library & reading room, puthenchantha at  panmana grama panchayath in chavara constituency.",normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,1182588.0,2024-08-13,1182588.0,Physical Inspection,1182588.0,Payment Success,2024-10-28,1182588,5,LOW
134144.0,construction of head quarter building  for perumon thanal charitable trust in panayam grama panchayat of kollam constituency (2nd  reach),normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,338444.0,2024-08-13,338444.0,Physical Inspection,338444.0,Payment Success,2024-08-17,338444,5,LOW
134145.0,construction of building for sri.vidhyadiraja arts and sports club in panmana grama panchayat of chavra constituency,normal/others,Shri NK Premachandran,KOLLAM,Kerala,2024-07-25,96867.0,2024-09-26,96867.0,Physical Inspection,96867.0,Payment Success,2024-09-27,96867,5,LOW
134222.0,construction of flood protective wall in periya panayankulam weir in nainaragaram village of kadayanallur union.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-07-29,2486079.0,2024-09-25,2486079.0,Physical Inspection,2486079.0,Payment Success,2024-09-30,2486079,5,LOW
134223.0,construction of surplus weir apron of periya panayankulam  in nainaragaram village of kadayanallur union.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-07-29,2493302.0,2024-10-10,2493302.0,Physical Inspection,2493302.0,Payment Success,2024-10-10,2493302,5,LOW
134224.0,construction of protective wall and skin wall  in left side weir of pattakulam in sernthamangalam village of melaneelithanallur union.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-07-29,2481067.0,2024-09-25,2481067.0,Physical Inspection,2481067.0,Payment Success,2024-09-30,2481067,5,LOW
134225.0,construction of protective wall in right side weir of pattakulam in sernthamangalam village of melaneelithanallur union.,normal/others,DR RANI SRI KUMAR,TENKASI(SC),Tamil Nadu,2024-07-29,2482079.0,2024-10-10,2482079.0,Physical Inspection,2482079.0,Payment Success,2024-10-10,2482079,5,LOW
134321.0,one tractor ambulance purchase in gaushala panchyati land village kheri gujjar,normal/others,SATPAL BRAHAMCHARI,SONEPAT,Haryana,2025-03-15,545000.0,2026-02-17,545000.0,Work partially Completed,475750.0,Payment In-Progress,,,5,LOW
134322.0,"development works in ravidas chaupal vill. badota, gohana",normal/others,SATPAL BRAHAMCHARI,SONEPAT,Haryana,2025-03-15,499000.0,2025-05-08,499000.0,Work partially Completed,388085.0,Payment Success,,,25,LOW
134323.0,installation of fixed gym equipments,normal/others,SATPAL BRAHAMCHARI,SONEPAT,Haryana,2025-03-15,300000.0,2025-05-08,300000.0,Work partially Completed,289100.0,Payment Success,,,25,LOW
134327.0,installation of low mast light at mostafar more under hatpukuria g.p.,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,346475.0,2024-09-17,346475.0,Physical Inspection,346475.0,Payment Success,2024-11-25,346475,5,LOW
134328.0,installation of low mast light at allahabad bank under nikarighata g.p.,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,345679.0,2024-09-17,345679.0,Physical Inspection,345679.0,Payment Success,2024-11-25,345679,5,LOW
134329.0,construction of yatri shed near lakshminarayanpur high school under bansra gp,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,499673.0,2024-09-17,499673.0,Physical Inspection,499673.0,Payment Success,2025-04-18,499673,5,LOW
134330.0,installation of low mast light at dewan para under bansra gram panchayat,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,346477.0,2024-09-17,346477.0,Physical Inspection,346477.0,Payment Success,2024-11-25,346477,5,LOW
134331.0,construction of pilgrim shed at thumkati under matla-ii gram panchayat,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,499680.0,2024-09-17,499680.0,Physical Inspection,499680.0,Payment Success,2025-06-02,499680,5,LOW
134332.0,construction of community hall at mithakhali under matla-ii gp,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,1998845.0,2024-09-17,1998845.0,Physical Inspection,1998845.0,Payment Success,2025-02-21,1998845,5,LOW
134334.0,construction of cc drain with slab from nazrul mondal pond to nouka ghata under daria gram panchayat. lenth: 150m,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,449935.0,2024-09-17,449935.0,Physical Inspection,449935.0,Payment Success,2025-01-07,449935,5,LOW
134337.0,sinking of deep tubewell with submercible with tank at kumarsha f.p. school under dighirpar gram panchayat,normal/others,Pratima Mondal,JOYNAGAR(SC),West Bengal,2024-07-28,238772.0,2024-09-17,238772.0,Physical Inspection,238772.0,Payment Success,2024-12-12,238772,5,LOW
